subset,file_name,width,height,class_name,xmin,ymin,xmax,ymax,xc,yc,w,h,aspect_ratio
validation,rolled-in_scale_251.xml,200,200,rolled-in_scale,1,1,48,32,24.5,16.5,47,31,1.5161290322580645
validation,rolled-in_scale_252.xml,200,200,rolled-in_scale,49,67,155,199,102.0,133.0,106,132,0.803030303030303
validation,rolled-in_scale_252.xml,200,200,rolled-in_scale,60,2,123,61,91.5,31.5,63,59,1.0677966101694916
validation,rolled-in_scale_253.xml,200,200,rolled-in_scale,1,6,122,125,61.5,65.5,121,119,1.0168067226890756
validation,rolled-in_scale_254.xml,200,200,rolled-in_scale,55,110,146,198,100.5,154.0,91,88,1.0340909090909092
validation,rolled-in_scale_255.xml,200,200,rolled-in_scale,1,42,69,197,35.0,119.5,68,155,0.43870967741935485
validation,rolled-in_scale_255.xml,200,200,rolled-in_scale,72,27,113,129,92.5,78.0,41,102,0.4019607843137255
validation,rolled-in_scale_255.xml,200,200,rolled-in_scale,5,5,69,68,37.0,36.5,64,63,1.0158730158730158
validation,rolled-in_scale_255.xml,200,200,rolled-in_scale,153,50,195,83,174.0,66.5,42,33,1.2727272727272727
validation,rolled-in_scale_256.xml,200,200,rolled-in_scale,19,45,111,199,65.0,122.0,92,154,0.5974025974025974
validation,rolled-in_scale_257.xml,200,200,rolled-in_scale,1,37,68,200,34.5,118.5,67,163,0.4110429447852761
validation,rolled-in_scale_257.xml,200,200,rolled-in_scale,100,107,156,198,128.0,152.5,56,91,0.6153846153846154
validation,rolled-in_scale_257.xml,200,200,rolled-in_scale,101,31,166,109,133.5,70.0,65,78,0.8333333333333334
validation,rolled-in_scale_258.xml,200,200,rolled-in_scale,8,59,143,200,75.5,129.5,135,141,0.9574468085106383
validation,rolled-in_scale_259.xml,200,200,rolled-in_scale,3,61,125,199,64.0,130.0,122,138,0.8840579710144928
validation,rolled-in_scale_259.xml,200,200,rolled-in_scale,68,97,200,190,134.0,143.5,132,93,1.4193548387096775
validation,rolled-in_scale_259.xml,200,200,rolled-in_scale,52,1,111,36,81.5,18.5,59,35,1.6857142857142857
validation,rolled-in_scale_259.xml,200,200,rolled-in_scale,104,1,182,40,143.0,20.5,78,39,2.0
validation,rolled-in_scale_260.xml,200,200,rolled-in_scale,115,95,180,197,147.5,146.0,65,102,0.6372549019607843
validation,rolled-in_scale_260.xml,200,200,rolled-in_scale,1,30,112,121,56.5,75.5,111,91,1.2197802197802199
validation,rolled-in_scale_260.xml,200,200,rolled-in_scale,92,1,187,77,139.5,39.0,95,76,1.25
validation,rolled-in_scale_261.xml,200,200,rolled-in_scale,6,7,107,131,56.5,69.0,101,124,0.8145161290322581
validation,rolled-in_scale_262.xml,200,200,rolled-in_scale,12,45,121,180,66.5,112.5,109,135,0.8074074074074075
validation,rolled-in_scale_263.xml,200,200,rolled-in_scale,61,83,172,196,116.5,139.5,111,113,0.9823008849557522
validation,rolled-in_scale_263.xml,200,200,rolled-in_scale,35,2,181,94,108.0,48.0,146,92,1.5869565217391304
validation,rolled-in_scale_264.xml,200,200,rolled-in_scale,32,73,140,180,86.0,126.5,108,107,1.0093457943925233
validation,rolled-in_scale_264.xml,200,200,rolled-in_scale,46,3,152,64,99.0,33.5,106,61,1.7377049180327868
validation,rolled-in_scale_264.xml,200,200,rolled-in_scale,146,56,197,189,171.5,122.5,51,133,0.38345864661654133
validation,rolled-in_scale_265.xml,200,200,rolled-in_scale,1,33,54,184,27.5,108.5,53,151,0.3509933774834437
validation,rolled-in_scale_265.xml,200,200,rolled-in_scale,134,91,194,166,164.0,128.5,60,75,0.8
validation,rolled-in_scale_266.xml,200,200,rolled-in_scale,1,22,80,151,40.5,86.5,79,129,0.6124031007751938
validation,rolled-in_scale_266.xml,200,200,rolled-in_scale,121,41,195,93,158.0,67.0,74,52,1.4230769230769231
validation,rolled-in_scale_267.xml,200,200,rolled-in_scale,102,53,146,107,124.0,80.0,44,54,0.8148148148148148
validation,rolled-in_scale_267.xml,200,200,rolled-in_scale,75,1,193,35,134.0,18.0,118,34,3.4705882352941178
validation,rolled-in_scale_267.xml,200,200,rolled-in_scale,76,134,197,193,136.5,163.5,121,59,2.0508474576271185
validation,rolled-in_scale_268.xml,200,200,rolled-in_scale,15,117,191,194,103.0,155.5,176,77,2.2857142857142856
validation,rolled-in_scale_268.xml,200,200,rolled-in_scale,25,27,166,158,95.5,92.5,141,131,1.0763358778625953
validation,rolled-in_scale_269.xml,200,200,rolled-in_scale,112,59,191,118,151.5,88.5,79,59,1.3389830508474576
validation,rolled-in_scale_270.xml,200,200,rolled-in_scale,18,133,122,197,70.0,165.0,104,64,1.625
validation,rolled-in_scale_270.xml,200,200,rolled-in_scale,23,5,114,73,68.5,39.0,91,68,1.338235294117647
validation,rolled-in_scale_271.xml,200,200,rolled-in_scale,33,1,101,39,67.0,20.0,68,38,1.7894736842105263
validation,rolled-in_scale_271.xml,200,200,rolled-in_scale,70,122,127,172,98.5,147.0,57,50,1.14
validation,rolled-in_scale_272.xml,200,200,rolled-in_scale,41,86,146,199,93.5,142.5,105,113,0.9292035398230089
validation,rolled-in_scale_272.xml,200,200,rolled-in_scale,101,1,160,91,130.5,46.0,59,90,0.6555555555555556
validation,rolled-in_scale_273.xml,200,200,rolled-in_scale,18,103,105,187,61.5,145.0,87,84,1.0357142857142858
validation,rolled-in_scale_273.xml,200,200,rolled-in_scale,10,1,99,88,54.5,44.5,89,87,1.0229885057471264
validation,rolled-in_scale_274.xml,200,200,rolled-in_scale,1,34,123,108,62.0,71.0,122,74,1.6486486486486487
validation,rolled-in_scale_274.xml,200,200,rolled-in_scale,152,129,198,198,175.0,163.5,46,69,0.6666666666666666
validation,rolled-in_scale_274.xml,200,200,rolled-in_scale,32,2,104,52,68.0,27.0,72,50,1.44
validation,rolled-in_scale_274.xml,200,200,rolled-in_scale,3,84,114,163,58.5,123.5,111,79,1.4050632911392404
validation,rolled-in_scale_275.xml,200,200,rolled-in_scale,56,139,115,199,85.5,169.0,59,60,0.9833333333333333
validation,rolled-in_scale_275.xml,200,200,rolled-in_scale,144,116,199,192,171.5,154.0,55,76,0.7236842105263158
validation,rolled-in_scale_275.xml,200,200,rolled-in_scale,43,6,116,114,79.5,60.0,73,108,0.6759259259259259
validation,rolled-in_scale_276.xml,200,200,rolled-in_scale,78,1,133,47,105.5,24.0,55,46,1.1956521739130435
validation,rolled-in_scale_276.xml,200,200,rolled-in_scale,1,32,49,76,25.0,54.0,48,44,1.0909090909090908
validation,rolled-in_scale_277.xml,200,200,rolled-in_scale,1,130,67,196,34.0,163.0,66,66,1.0
validation,rolled-in_scale_277.xml,200,200,rolled-in_scale,150,26,200,128,175.0,77.0,50,102,0.49019607843137253
validation,rolled-in_scale_277.xml,200,200,rolled-in_scale,107,25,149,71,128.0,48.0,42,46,0.9130434782608695
validation,rolled-in_scale_278.xml,200,200,rolled-in_scale,1,36,54,179,27.5,107.5,53,143,0.3706293706293706
validation,rolled-in_scale_278.xml,200,200,rolled-in_scale,57,45,136,164,96.5,104.5,79,119,0.6638655462184874
validation,rolled-in_scale_278.xml,200,200,rolled-in_scale,97,128,196,197,146.5,162.5,99,69,1.434782608695652
validation,rolled-in_scale_279.xml,200,200,rolled-in_scale,33,60,115,195,74.0,127.5,82,135,0.6074074074074074
validation,rolled-in_scale_279.xml,200,200,rolled-in_scale,120,38,189,150,154.5,94.0,69,112,0.6160714285714286
validation,rolled-in_scale_280.xml,200,200,rolled-in_scale,65,113,162,198,113.5,155.5,97,85,1.1411764705882352
validation,rolled-in_scale_280.xml,200,200,rolled-in_scale,80,28,150,91,115.0,59.5,70,63,1.1111111111111112
validation,rolled-in_scale_281.xml,200,200,rolled-in_scale,96,69,151,198,123.5,133.5,55,129,0.4263565891472868
validation,rolled-in_scale_281.xml,200,200,rolled-in_scale,96,1,142,62,119.0,31.5,46,61,0.7540983606557377
validation,rolled-in_scale_281.xml,200,200,rolled-in_scale,120,166,166,200,143.0,183.0,46,34,1.3529411764705883
validation,rolled-in_scale_282.xml,200,200,rolled-in_scale,31,91,161,200,96.0,145.5,130,109,1.1926605504587156
validation,rolled-in_scale_282.xml,200,200,rolled-in_scale,109,1,161,50,135.0,25.5,52,49,1.0612244897959184
validation,rolled-in_scale_283.xml,200,200,rolled-in_scale,102,85,170,197,136.0,141.0,68,112,0.6071428571428571
validation,rolled-in_scale_283.xml,200,200,rolled-in_scale,30,3,176,87,103.0,45.0,146,84,1.7380952380952381
validation,rolled-in_scale_283.xml,200,200,rolled-in_scale,30,141,75,196,52.5,168.5,45,55,0.8181818181818182
validation,rolled-in_scale_284.xml,200,200,rolled-in_scale,55,98,131,199,93.0,148.5,76,101,0.7524752475247525
validation,rolled-in_scale_285.xml,200,200,rolled-in_scale,35,1,171,58,103.0,29.5,136,57,2.3859649122807016
validation,rolled-in_scale_285.xml,200,200,rolled-in_scale,40,61,158,191,99.0,126.0,118,130,0.9076923076923077
validation,rolled-in_scale_286.xml,200,200,rolled-in_scale,36,103,152,171,94.0,137.0,116,68,1.7058823529411764
validation,rolled-in_scale_286.xml,200,200,rolled-in_scale,30,15,150,95,90.0,55.0,120,80,1.5
validation,rolled-in_scale_287.xml,200,200,rolled-in_scale,3,69,101,199,52.0,134.0,98,130,0.7538461538461538
validation,rolled-in_scale_287.xml,200,200,rolled-in_scale,15,1,87,78,51.0,39.5,72,77,0.935064935064935
validation,rolled-in_scale_288.xml,200,200,rolled-in_scale,45,13,151,198,98.0,105.5,106,185,0.572972972972973
validation,rolled-in_scale_288.xml,200,200,rolled-in_scale,59,6,162,92,110.5,49.0,103,86,1.197674418604651
validation,rolled-in_scale_289.xml,200,200,rolled-in_scale,68,61,195,178,131.5,119.5,127,117,1.0854700854700854
validation,rolled-in_scale_289.xml,200,200,rolled-in_scale,86,1,183,83,134.5,42.0,97,82,1.1829268292682926
validation,rolled-in_scale_290.xml,200,200,rolled-in_scale,1,1,126,77,63.5,39.0,125,76,1.644736842105263
validation,rolled-in_scale_290.xml,200,200,rolled-in_scale,23,113,120,198,71.5,155.5,97,85,1.1411764705882352
validation,rolled-in_scale_291.xml,200,200,rolled-in_scale,130,72,199,197,164.5,134.5,69,125,0.552
validation,rolled-in_scale_291.xml,200,200,rolled-in_scale,85,1,187,28,136.0,14.5,102,27,3.7777777777777777
validation,rolled-in_scale_291.xml,200,200,rolled-in_scale,80,48,143,92,111.5,70.0,63,44,1.4318181818181819
validation,rolled-in_scale_292.xml,200,200,rolled-in_scale,24,124,162,200,93.0,162.0,138,76,1.8157894736842106
validation,rolled-in_scale_292.xml,200,200,rolled-in_scale,70,41,143,132,106.5,86.5,73,91,0.8021978021978022
validation,rolled-in_scale_292.xml,200,200,rolled-in_scale,95,1,146,51,120.5,26.0,51,50,1.02
validation,rolled-in_scale_292.xml,200,200,rolled-in_scale,47,11,90,46,68.5,28.5,43,35,1.2285714285714286
validation,rolled-in_scale_293.xml,200,200,rolled-in_scale,40,3,167,59,103.5,31.0,127,56,2.267857142857143
validation,rolled-in_scale_293.xml,200,200,rolled-in_scale,39,110,164,191,101.5,150.5,125,81,1.5432098765432098
validation,rolled-in_scale_294.xml,200,200,rolled-in_scale,29,21,112,179,70.5,100.0,83,158,0.5253164556962026
validation,rolled-in_scale_294.xml,200,200,rolled-in_scale,116,98,163,199,139.5,148.5,47,101,0.46534653465346537
validation,rolled-in_scale_295.xml,200,200,rolled-in_scale,52,109,167,198,109.5,153.5,115,89,1.2921348314606742
validation,rolled-in_scale_295.xml,200,200,rolled-in_scale,109,1,163,96,136.0,48.5,54,95,0.5684210526315789
validation,rolled-in_scale_296.xml,200,200,rolled-in_scale,2,36,112,191,57.0,113.5,110,155,0.7096774193548387
validation,rolled-in_scale_297.xml,200,200,rolled-in_scale,54,45,126,197,90.0,121.0,72,152,0.47368421052631576
validation,rolled-in_scale_297.xml,200,200,rolled-in_scale,104,96,168,177,136.0,136.5,64,81,0.7901234567901234
validation,rolled-in_scale_298.xml,200,200,rolled-in_scale,73,147,141,199,107.0,173.0,68,52,1.3076923076923077
validation,rolled-in_scale_299.xml,200,200,rolled-in_scale,41,82,153,198,97.0,140.0,112,116,0.9655172413793104
validation,rolled-in_scale_299.xml,200,200,rolled-in_scale,46,1,107,37,76.5,19.0,61,36,1.6944444444444444
validation,rolled-in_scale_300.xml,200,200,rolled-in_scale,53,126,125,200,89.0,163.0,72,74,0.972972972972973
validation,rolled-in_scale_300.xml,200,200,rolled-in_scale,63,11,108,77,85.5,44.0,45,66,0.6818181818181818
validation,scratches_241.xml,200,200,scratches,1,25,199,50,100.0,37.5,198,25,7.92
validation,scratches_241.xml,200,200,scratches,1,106,161,136,81.0,121.0,160,30,5.333333333333333
validation,scratches_242.xml,200,200,scratches,7,35,108,52,57.5,43.5,101,17,5.9411764705882355
validation,scratches_242.xml,200,200,scratches,82,156,199,171,140.5,163.5,117,15,7.8
validation,scratches_242.xml,200,200,inclusion,2,169,27,195,14.5,182.0,25,26,0.9615384615384616
validation,scratches_243.xml,200,200,scratches,49,12,200,39,124.5,25.5,151,27,5.592592592592593
validation,scratches_243.xml,200,200,scratches,24,147,179,165,101.5,156.0,155,18,8.61111111111111
validation,scratches_243.xml,200,200,scratches,123,45,198,59,160.5,52.0,75,14,5.357142857142857
validation,scratches_244.xml,200,200,scratches,2,42,199,61,100.5,51.5,197,19,10.368421052631579
validation,scratches_244.xml,200,200,scratches,84,88,196,111,140.0,99.5,112,23,4.869565217391305
validation,scratches_245.xml,200,200,scratches,1,70,99,81,50.0,75.5,98,11,8.909090909090908
validation,scratches_245.xml,200,200,scratches,3,18,198,31,100.5,24.5,195,13,15.0
validation,scratches_246.xml,200,200,scratches,2,157,180,171,91.0,164.0,178,14,12.714285714285714
validation,scratches_247.xml,200,200,scratches,117,37,133,169,125.0,103.0,16,132,0.12121212121212122
validation,scratches_248.xml,200,200,scratches,36,176,146,195,91.0,185.5,110,19,5.7894736842105265
validation,scratches_248.xml,200,200,scratches,75,21,197,36,136.0,28.5,122,15,8.133333333333333
validation,scratches_249.xml,200,200,scratches,27,92,199,112,113.0,102.0,172,20,8.6
validation,scratches_250.xml,200,200,scratches,2,82,199,107,100.5,94.5,197,25,7.88
validation,scratches_250.xml,200,200,scratches,33,175,180,197,106.5,186.0,147,22,6.681818181818182
validation,scratches_251.xml,200,200,scratches,1,155,192,188,96.5,171.5,191,33,5.787878787878788
validation,scratches_251.xml,200,200,scratches,74,128,190,151,132.0,139.5,116,23,5.043478260869565
validation,scratches_252.xml,200,200,scratches,1,78,199,111,100.0,94.5,198,33,6.0
validation,scratches_253.xml,200,200,scratches,1,135,199,167,100.0,151.0,198,32,6.1875
validation,scratches_254.xml,200,200,scratches,4,131,199,153,101.5,142.0,195,22,8.863636363636363
validation,scratches_255.xml,200,200,scratches,1,138,199,166,100.0,152.0,198,28,7.071428571428571
validation,scratches_256.xml,200,200,scratches,1,90,199,124,100.0,107.0,198,34,5.823529411764706
validation,scratches_257.xml,200,200,scratches,1,45,200,77,100.5,61.0,199,32,6.21875
validation,scratches_258.xml,200,200,scratches,1,128,200,161,100.5,144.5,199,33,6.03030303030303
validation,scratches_259.xml,200,200,scratches,1,85,200,121,100.5,103.0,199,36,5.527777777777778
validation,scratches_260.xml,200,200,scratches,1,24,200,50,100.5,37.0,199,26,7.653846153846154
validation,scratches_260.xml,200,200,scratches,96,73,199,85,147.5,79.0,103,12,8.583333333333334
validation,scratches_261.xml,200,200,scratches,1,151,199,180,100.0,165.5,198,29,6.827586206896552
validation,scratches_262.xml,200,200,scratches,1,111,195,139,98.0,125.0,194,28,6.928571428571429
validation,scratches_263.xml,200,200,scratches,1,25,198,50,99.5,37.5,197,25,7.88
validation,scratches_264.xml,200,200,scratches,34,71,200,104,117.0,87.5,166,33,5.03030303030303
validation,scratches_264.xml,200,200,scratches,1,116,198,147,99.5,131.5,197,31,6.354838709677419
validation,scratches_265.xml,200,200,scratches,1,166,181,194,91.0,180.0,180,28,6.428571428571429
validation,scratches_265.xml,200,200,scratches,2,120,200,151,101.0,135.5,198,31,6.387096774193548
validation,scratches_266.xml,200,200,scratches,1,181,87,193,44.0,187.0,86,12,7.166666666666667
validation,scratches_266.xml,200,200,scratches,1,139,198,159,99.5,149.0,197,20,9.85
validation,scratches_267.xml,200,200,scratches,1,141,119,160,60.0,150.5,118,19,6.2105263157894735
validation,scratches_267.xml,200,200,scratches,113,181,198,196,155.5,188.5,85,15,5.666666666666667
validation,scratches_268.xml,200,200,scratches,1,122,93,133,47.0,127.5,92,11,8.363636363636363
validation,scratches_268.xml,200,200,scratches,1,149,197,165,99.0,157.0,196,16,12.25
validation,scratches_269.xml,200,200,scratches,1,54,152,71,76.5,62.5,151,17,8.882352941176471
validation,scratches_269.xml,200,200,scratches,112,95,197,107,154.5,101.0,85,12,7.083333333333333
validation,scratches_269.xml,200,200,scratches,1,118,198,142,99.5,130.0,197,24,8.208333333333334
validation,scratches_270.xml,200,200,scratches,1,59,198,77,99.5,68.0,197,18,10.944444444444445
validation,scratches_270.xml,200,200,scratches,1,116,198,142,99.5,129.0,197,26,7.576923076923077
validation,scratches_271.xml,200,200,scratches,1,44,198,65,99.5,54.5,197,21,9.380952380952381
validation,scratches_271.xml,200,200,scratches,88,114,200,128,144.0,121.0,112,14,8.0
validation,scratches_271.xml,200,200,scratches,1,82,111,94,56.0,88.0,110,12,9.166666666666666
validation,scratches_271.xml,200,200,scratches,1,87,198,116,99.5,101.5,197,29,6.793103448275862
validation,scratches_272.xml,200,200,scratches,64,41,199,68,131.5,54.5,135,27,5.0
validation,scratches_272.xml,200,200,scratches,24,82,199,115,111.5,98.5,175,33,5.303030303030303
validation,scratches_273.xml,200,200,scratches,1,18,199,62,100.0,40.0,198,44,4.5
validation,scratches_273.xml,200,200,scratches,44,134,199,166,121.5,150.0,155,32,4.84375
validation,scratches_273.xml,200,200,scratches,1,182,199,198,100.0,190.0,198,16,12.375
validation,scratches_274.xml,200,200,scratches,1,38,199,68,100.0,53.0,198,30,6.6
validation,scratches_274.xml,200,200,scratches,1,133,198,163,99.5,148.0,197,30,6.566666666666666
validation,scratches_274.xml,200,200,scratches,1,187,199,198,100.0,192.5,198,11,18.0
validation,scratches_275.xml,200,200,scratches,1,16,150,33,75.5,24.5,149,17,8.764705882352942
validation,scratches_275.xml,200,200,scratches,123,57,199,69,161.0,63.0,76,12,6.333333333333333
validation,scratches_275.xml,200,200,scratches,1,86,200,101,100.5,93.5,199,15,13.266666666666667
validation,scratches_275.xml,200,200,scratches,1,166,199,198,100.0,182.0,198,32,6.1875
validation,scratches_276.xml,200,200,scratches,1,56,94,70,47.5,63.0,93,14,6.642857142857143
validation,scratches_276.xml,200,200,scratches,1,136,199,164,100.0,150.0,198,28,7.071428571428571
validation,scratches_277.xml,200,200,scratches,1,21,200,49,100.5,35.0,199,28,7.107142857142857
validation,scratches_278.xml,200,200,scratches,1,7,199,37,100.0,22.0,198,30,6.6
